,Year,RK_x,Team,League_x,G_x,AB,R_x,H_x,2B,3B,HR_x,RBI,BB_x,SO_x,SB_x,CS_x,AVG▼_x,OBP,SLG,OPS,RK_y,League_y,W,L,ERA,G_y,GS_x,SV,SVO,IP,H_y,R_y,ER,HR_y,BB_y,SO_y,AVG▼_y,WHIP,RK,League,G,GS_y,INN,TC,PO,A,E,DP,SB_y,CS_y,SBPCT,PB,C_WP,FPCT▼,DER,Playoff
311,2008.0,12,New York Mets,NL,162,5606,799,1491,274,38,172,751,619,1024,138,36,0.266,0.34,0.42,0.7609999999999999,24,NL,89,73,4.07,162,162,43,72,1464.1,1415,715,662,163,590,1181,0.254,1.37,4,NL,162,1458,13179.0,6028,4393,1552,83,126,66,28,0.7020000000000001,7,55,0.986,0.698,0.0
312,2008.0,13,Seattle Mariners,AL,162,5643,671,1498,285,20,124,631,417,890,90,32,0.265,0.318,0.389,0.7070000000000001,4,AL,61,101,4.73,162,162,36,67,1435.1,1544,811,754,161,626,1016,0.276,1.51,15,AL,162,1458,12918.0,6059,4306,1654,99,160,92,37,0.713,14,60,0.9840000000000001,0.6809999999999999,0.0
313,2008.0,14,Los Angeles Dodgers,NL,162,5506,700,1455,271,29,137,659,543,1032,126,43,0.264,0.33299999999999996,0.39899999999999997,0.732,26,NL,84,78,3.68,162,162,35,55,1447.1,1381,648,591,123,480,1205,0.251,1.29,14,NL,162,1458,13026.0,6238,4342,1795,101,138,82,26,0.759,9,47,0.9840000000000001,0.69,1.0
314,2008.0,15,Toronto Blue Jays,AL,162,5503,714,1453,303,32,126,681,521,938,80,27,0.264,0.331,0.39899999999999997,0.731,29,AL,86,76,3.49,162,162,44,56,1446.2,1330,610,561,134,467,1184,0.244,1.24,3,AL,162,1458,13020.0,6123,4340,1699,84,137,86,37,0.6990000000000001,6,51,0.986,0.703,0.0
315,2008.0,16,Colorado Rockies,NL,162,5557,747,1462,310,28,160,714,570,1209,141,37,0.263,0.336,0.415,0.7509999999999999,5,NL,74,88,4.77,162,162,36,59,1446.0,1547,822,766,148,562,1041,0.276,1.46,11,NL,162,1458,13014.0,6250,4338,1816,96,176,86,30,0.741,10,61,0.985,0.6779999999999999,0.0
316,2008.0,17,Houston Astros,NL,161,5451,712,1432,284,22,167,684,449,1051,114,52,0.263,0.32299999999999995,0.415,0.737,14,NL,86,75,4.36,161,161,48,65,1425.1,1453,743,691,197,492,1095,0.264,1.36,1,NL,161,1449,12828.0,5939,4276,1596,67,142,47,21,0.691,8,22,0.9890000000000001,0.698,0.0
317,2008.0,18,Chicago White Sox,AL,163,5553,811,1458,296,13,235,785,540,1016,67,34,0.263,0.332,0.44799999999999995,0.78,18,AL,89,74,4.06,163,163,34,52,1457.2,1471,729,658,156,460,1147,0.261,1.32,23,AL,163,1467,13119.0,6211,4373,1730,108,155,139,30,0.8220000000000001,6,54,0.983,0.6859999999999999,1.0
318,2008.0,19,Cleveland Indians,AL,162,5543,805,1455,339,22,171,772,560,1213,77,29,0.262,0.33899999999999997,0.424,0.763,9,AL,81,81,4.45,162,162,31,51,1437.0,1530,761,711,170,444,986,0.273,1.37,12,AL,162,1458,12933.0,6094,4311,1689,94,182,67,27,0.713,13,44,0.985,0.6859999999999999,0.0
319,2008.0,20,San Francisco Giants,NL,162,5543,640,1452,311,37,94,606,452,1044,108,46,0.262,0.321,0.382,0.703,21,NL,72,90,4.38,162,162,41,60,1442.0,1416,759,701,147,652,1240,0.258,1.43,18,NL,162,1458,12978.0,5815,4326,1393,96,129,99,41,0.7070000000000001,8,77,0.983,0.685,0.0
320,2008.0,21,Tampa Bay Rays,AL,162,5541,774,1443,284,37,180,735,626,1224,142,50,0.26,0.34,0.42200000000000004,0.762,28,AL,97,65,3.82,162,162,52,68,1457.2,1349,671,618,166,526,1143,0.24600000000000002,1.29,10,AL,162,1458,13119.0,5958,4373,1495,90,153,76,31,0.71,10,52,0.985,0.71,1.0
321,2008.0,22,Pittsburgh Pirates,NL,162,5628,735,1454,314,21,153,705,474,1039,57,19,0.258,0.32,0.40299999999999997,0.723,2,NL,67,95,5.08,162,162,34,56,1455.0,1631,884,822,176,657,963,0.28600000000000003,1.57,21,NL,162,1458,13095.0,6302,4365,1830,107,179,104,46,0.693,13,64,0.983,0.674,0.0
322,2008.0,23,Philadelphia Phillies,NL,162,5509,799,1407,291,36,214,762,586,1117,136,25,0.255,0.332,0.43799999999999994,0.77,19,NL,92,70,3.88,162,162,47,62,1449.2,1444,680,625,160,533,1081,0.26,1.36,8,NL,162,1458,13047.0,6137,4349,1698,90,142,109,34,0.762,5,34,0.985,0.6940000000000001,1.0
323,2008.0,24,Florida Marlins,NL,161,5499,770,1397,302,28,208,741,543,1371,76,28,0.254,0.326,0.433,0.759,20,NL,84,77,4.43,161,161,36,60,1435.1,1421,767,707,161,586,1127,0.258,1.4,28,NL,161,1449,12918.0,5924,4306,1501,117,122,110,32,0.775,10,59,0.98,0.6920000000000001,0.0
324,2008.0,25,Milwaukee Brewers,NL,162,5535,750,1398,324,35,198,722,550,1203,108,38,0.253,0.325,0.431,0.757,23,NL,90,72,3.85,162,162,45,71,1455.2,1415,689,623,175,528,1110,0.256,1.33,16,NL,162,1458,13101.0,6166,4367,1698,101,160,71,45,0.612,5,53,0.9840000000000001,0.698,1.0
325,2008.0,26,Washington Nationals,NL,161,5491,641,1376,269,26,117,608,534,1095,81,43,0.251,0.32299999999999995,0.373,0.696,10,NL,59,102,4.66,161,161,28,56,1434.0,1496,825,742,190,588,1063,0.27,1.45,29,NL,161,1449,12906.0,6003,4302,1578,123,143,118,38,0.7559999999999999,12,59,0.98,0.688,0.0
326,2008.0,27,Arizona Diamondbacks,NL,162,5409,720,1355,318,47,159,683,587,1287,58,23,0.251,0.327,0.415,0.742,22,NL,82,80,3.98,162,162,39,62,1434.2,1403,706,635,147,451,1229,0.256,1.29,26,NL,162,1458,12912.0,5982,4304,1565,113,137,87,31,0.737,7,59,0.981,0.6859999999999999,0.0
327,2008.0,28,San Diego Padres,NL,162,5568,637,1390,264,27,154,615,518,1259,36,17,0.25,0.317,0.39,0.7070000000000001,15,NL,63,99,4.41,162,162,30,56,1458.1,1466,764,714,165,561,1100,0.263,1.39,6,NL,162,1458,13125.0,6086,4375,1626,85,149,168,38,0.816,11,43,0.986,0.695,0.0
328,2008.0,29,Cincinnati Reds,NL,162,5465,704,1351,269,24,187,677,560,1125,85,47,0.247,0.321,0.408,0.7290000000000001,6,NL,74,88,4.55,162,162,34,55,1442.1,1542,800,729,201,557,1227,0.275,1.46,27,NL,162,1458,12981.0,6008,4327,1567,114,156,95,40,0.7040000000000001,17,52,0.981,0.6729999999999999,0.0
329,2008.0,30,Oakland Athletics,AL,161,5451,646,1318,270,23,125,610,574,1226,88,21,0.242,0.318,0.369,0.6859999999999999,25,AL,75,86,4.01,161,161,33,52,1435.0,1364,690,640,135,576,1061,0.253,1.35,17,AL,161,1449,12915.0,5976,4305,1573,98,169,70,41,0.631,8,30,0.9840000000000001,0.6990000000000001,0.0
330,2007.0,1,New York Yankees,AL,162,5717,968,1656,326,32,201,929,637,991,123,40,0.29,0.366,0.46299999999999997,0.8290000000000001,17,AL,94,68,4.49,162,162,34,55,1450.2,1498,777,724,150,578,1009,0.268,1.43,8,AL,162,1458,13056.0,6028,4352,1588,88,174,136,44,0.7559999999999999,16,59,0.985,0.688,1.0
331,2007.0,2,Detroit Tigers,AL,162,5757,887,1652,352,50,177,857,474,1054,103,30,0.287,0.345,0.45799999999999996,0.802,19,AL,88,74,4.57,162,162,44,65,1447.1,1498,797,735,174,566,1047,0.266,1.43,16,AL,162,1458,13026.0,6076,4342,1635,99,148,73,31,0.7020000000000001,10,75,0.9840000000000001,0.69,0.0
332,2007.0,3,Seattle Mariners,AL,162,5684,794,1629,284,22,153,754,389,861,81,30,0.287,0.337,0.425,0.762,5,AL,88,74,4.73,162,162,43,58,1434.1,1578,813,754,147,546,1020,0.281,1.48,10,AL,162,1458,12909.0,6049,4303,1656,90,167,69,45,0.605,8,59,0.985,0.672,0.0
333,2007.0,4,Los Angeles Angels,AL,162,5554,822,1578,324,23,123,776,507,883,139,55,0.284,0.345,0.41700000000000004,0.762,20,AL,94,68,4.23,162,162,43,57,1435.0,1480,731,674,151,477,1156,0.266,1.36,19,AL,162,1458,12915.0,5956,4305,1550,101,154,107,31,0.775,8,69,0.983,0.6779999999999999,1.0
334,2007.0,5,Colorado Rockies,NL,163,5691,860,1591,313,36,171,823,622,1152,100,31,0.28,0.354,0.43700000000000006,0.7909999999999999,18,NL,90,73,4.32,163,163,39,68,1472.0,1497,758,706,164,504,967,0.266,1.36,1,NL,163,1467,13248.0,6326,4416,1842,68,180,96,25,0.7929999999999999,9,35,0.9890000000000001,0.7,1.0
335,2007.0,6,Boston Red Sox,AL,162,5589,867,1561,352,35,166,829,689,1042,96,24,0.27899999999999997,0.36200000000000004,0.444,0.8059999999999999,29,AL,96,66,3.87,162,162,45,57,1438.2,1350,657,618,151,482,1149,0.247,1.27,4,AL,162,1458,12948.0,5935,4316,1538,81,145,107,32,0.77,10,33,0.986,0.705,1.0
336,2007.0,7,New York Mets,NL,162,5605,804,1543,294,27,177,761,549,981,200,46,0.275,0.342,0.43200000000000005,0.775,26,NL,88,74,4.26,162,162,39,57,1452.1,1415,750,687,165,570,1134,0.255,1.37,18,NL,162,1458,13071.0,5976,4357,1518,101,124,105,29,0.784,5,36,0.983,0.7,0.0
337,2007.0,8,Los Angeles Dodgers,NL,162,5614,735,1544,276,35,129,706,511,864,137,50,0.275,0.337,0.406,0.743,23,NL,82,80,4.2,162,162,43,60,1450.0,1443,727,677,146,518,1184,0.261,1.35,26,NL,162,1458,13050.0,6115,4350,1651,114,160,96,46,0.6759999999999999,5,44,0.981,0.6829999999999999,0.0
338,2007.0,9,Atlanta Braves,NL,162,5689,810,1562,328,27,176,781,534,1149,64,30,0.275,0.33899999999999997,0.435,0.774,25,NL,84,78,4.11,162,162,36,52,1456.1,1442,733,665,172,537,1106,0.259,1.36,20,NL,162,1458,13107.0,6133,4369,1657,107,141,98,30,0.7659999999999999,10,48,0.983,0.6970000000000001,0.0
339,2007.0,10,Philadelphia Phillies,NL,162,5688,892,1558,326,41,213,850,641,1205,138,19,0.27399999999999997,0.354,0.45799999999999996,0.812,8,NL,89,73,4.73,162,162,42,63,1458.1,1555,821,767,198,558,1050,0.276,1.45,5,NL,162,1458,13125.0,6187,4375,1723,89,162,84,39,0.6829999999999999,8,46,0.986,0.685,1.0
340,2007.0,11,St. Louis Cardinals,NL,162,5529,725,1513,279,13,141,690,506,909,56,33,0.27399999999999997,0.337,0.405,0.743,11,NL,78,84,4.65,162,162,34,45,1435.2,1514,829,741,168,509,945,0.271,1.41,28,NL,162,1458,12921.0,6100,4307,1672,121,155,58,34,0.63,10,39,0.98,0.687,0.0
341,2007.0,12,Baltimore Orioles,AL,162,5631,756,1529,306,30,142,718,500,939,144,42,0.272,0.33299999999999996,0.41200000000000003,0.746,16,AL,69,93,5.17,162,162,30,55,1438.2,1491,868,827,161,696,1087,0.268,1.52,2,AL,162,1458,12948.0,6085,4316,1690,79,155,109,32,0.773,19,55,0.987,0.687,0.0
342,2007.0,13,Chicago Cubs,NL,162,5643,752,1530,340,28,151,711,500,1054,86,33,0.271,0.33299999999999996,0.42200000000000004,0.754,30,NL,85,77,4.04,162,162,39,53,1446.2,1340,690,650,165,573,1211,0.24600000000000002,1.32,12,NL,162,1458,13020.0,5969,4340,1535,94,134,116,24,0.8290000000000001,16,42,0.9840000000000001,0.7040000000000001,1.0
343,2007.0,14,Cleveland Indians,AL,162,5604,811,1504,305,27,178,784,590,1202,72,41,0.268,0.34299999999999997,0.428,0.7709999999999999,15,AL,96,66,4.05,162,162,49,64,1462.2,1519,704,658,146,410,1047,0.268,1.32,11,AL,162,1458,13164.0,6177,4388,1697,92,167,93,46,0.669,8,42,0.985,0.684,1.0
344,2007.0,15,Tampa Bay Devil Rays,AL,162,5593,782,1500,291,36,187,750,545,1324,131,48,0.268,0.336,0.433,0.769,1,AL,66,96,5.53,162,162,28,50,1429.2,1649,944,879,199,568,1194,0.29,1.55,27,AL,162,1458,12867.0,5954,4289,1548,117,155,96,44,0.6859999999999999,14,55,0.98,0.655,0.0
345,2007.0,16,Florida Marlins,NL,162,5627,790,1504,340,38,201,749,521,1332,105,34,0.267,0.336,0.44799999999999995,0.784,3,NL,71,91,4.94,162,162,40,65,1443.2,1617,891,793,176,661,1142,0.285,1.58,30,NL,162,1458,12993.0,5978,4331,1510,137,159,94,33,0.74,19,67,0.977,0.6609999999999999,0.0
346,2007.0,17,Cincinnati Reds,NL,162,5607,783,1496,293,23,204,747,536,1113,97,31,0.267,0.335,0.436,0.772,4,NL,72,90,4.94,162,162,34,62,1449.2,1605,853,796,198,482,1068,0.282,1.44,14,NL,162,1458,13047.0,5961,4349,1517,95,155,88,31,0.7390000000000001,14,54,0.9840000000000001,0.6779999999999999,0.0
347,2007.0,18,Minnesota Twins,AL,162,5522,718,1460,273,36,118,671,512,839,112,30,0.264,0.33,0.391,0.721,12,AL,79,83,4.15,162,162,38,52,1436.2,1505,725,663,185,420,1094,0.26899999999999996,1.34,13,AL,162,1458,12930.0,6016,4310,1611,95,151,65,41,0.613,6,46,0.9840000000000001,0.685,0.0
348,2007.0,19,Texas Rangers,AL,162,5555,816,1460,298,36,179,768,503,1224,88,25,0.263,0.32799999999999996,0.426,0.754,9,AL,75,87,4.75,162,162,42,57,1430.0,1525,844,755,155,668,976,0.27399999999999997,1.53,29,AL,162,1436,12749.2,6139,4284,1732,123,179,98,47,0.6759999999999999,14,66,0.98,0.679,0.0
349,2007.0,20,Pittsburgh Pirates,NL,162,5569,724,1463,322,31,148,694,463,1135,68,30,0.263,0.325,0.41100000000000003,0.736,2,NL,68,94,4.93,162,162,32,51,1447.2,1627,846,793,174,518,997,0.28800000000000003,1.48,3,NL,162,1458,13029.0,6147,4343,1721,83,190,110,35,0.759,13,45,0.986,0.6729999999999999,0.0
350,2007.0,21,Milwaukee Brewers,NL,162,5554,801,1455,310,37,231,774,501,1137,96,32,0.262,0.32899999999999996,0.456,0.785,13,NL,83,79,4.41,162,162,49,69,1444.1,1513,776,708,161,507,1174,0.26899999999999996,1.4,25,NL,162,1458,12999.0,5971,4333,1529,109,144,99,24,0.805,6,57,0.982,0.6759999999999999,0.0
351,2007.0,22,Kansas City Royals,AL,162,5534,706,1447,300,46,102,660,428,1069,78,44,0.261,0.322,0.38799999999999996,0.71,6,AL,69,93,4.48,162,162,36,54,1437.1,1547,778,716,168,520,993,0.27699999999999997,1.44,22,AL,162,1458,12936.0,5971,4312,1553,106,160,70,26,0.7290000000000001,5,56,0.982,0.682,0.0
352,2007.0,23,Houston Astros,NL,162,5605,723,1457,293,30,167,700,547,1043,65,33,0.26,0.33,0.41200000000000003,0.742,10,NL,73,89,4.68,162,162,38,64,1464.2,1566,813,761,206,510,1109,0.273,1.42,17,NL,162,1458,13182.0,6186,4394,1689,103,128,84,28,0.75,6,40,0.983,0.684,0.0
353,2007.0,24,Toronto Blue Jays,AL,162,5536,753,1434,344,24,165,719,533,1044,57,22,0.259,0.327,0.419,0.746,27,AL,83,79,4.0,162,162,44,69,1448.2,1383,699,644,157,479,1067,0.251,1.29,15,AL,162,1458,13038.0,6301,4346,1853,102,160,134,24,0.848,6,42,0.9840000000000001,0.7040000000000001,0.0
354,2007.0,25,Oakland Athletics,AL,162,5577,741,1430,295,16,171,711,664,1119,52,20,0.256,0.33799999999999997,0.40700000000000003,0.745,21,AL,76,86,4.28,162,162,36,61,1448.0,1468,758,689,138,530,1036,0.263,1.38,9,AL,162,1458,13032.0,6121,4344,1687,90,153,101,26,0.795,16,52,0.985,0.6920000000000001,0.0
355,2007.0,26,Washington Nationals,NL,162,5520,673,1415,309,31,123,646,524,1128,69,23,0.256,0.325,0.39,0.715,14,NL,73,89,4.58,162,162,46,74,1446.2,1502,783,736,187,580,931,0.26899999999999996,1.44,24,NL,162,1458,13020.0,6016,4340,1567,109,153,80,37,0.684,9,52,0.982,0.6970000000000001,0.0
356,2007.0,27,San Francisco Giants,NL,162,5538,683,1407,267,37,131,641,532,907,119,33,0.254,0.322,0.387,0.708,24,NL,71,91,4.19,162,162,37,60,1453.2,1442,720,677,133,593,1057,0.261,1.4,6,NL,162,1458,13083.0,6115,4361,1666,88,148,77,33,0.7,21,49,0.986,0.6970000000000001,0.0
357,2007.0,28,San Diego Padres,NL,163,5612,741,1408,322,31,171,704,557,1229,55,24,0.251,0.322,0.41100000000000003,0.732,28,NL,89,74,3.7,163,163,45,67,1484.2,1406,666,611,119,474,1136,0.25,1.27,7,NL,163,1467,13362.0,6312,4454,1766,92,147,189,20,0.904,9,42,0.985,0.7,0.0
358,2007.0,29,Arizona Diamondbacks,NL,162,5398,712,1350,286,40,171,687,532,1111,109,24,0.25,0.321,0.413,0.7340000000000001,22,NL,90,72,4.13,162,162,51,66,1441.0,1446,732,662,169,546,1088,0.262,1.38,21,NL,162,1458,12969.0,6064,4323,1635,106,157,88,42,0.677,15,48,0.983,0.6920000000000001,1.0
359,2007.0,30,Chicago White Sox,AL,162,5441,693,1341,249,20,190,667,532,1149,78,45,0.24600000000000002,0.318,0.40399999999999997,0.722,7,AL,72,90,4.77,162,162,42,65,1440.2,1556,839,763,174,499,1015,0.276,1.43,23,AL,162,1458,12966.0,6034,4322,1604,108,168,98,23,0.81,20,45,0.982,0.68,0.0
360,2006.0,1,Minnesota Twins,AL,162,5602,801,1608,275,34,143,754,490,872,101,42,0.287,0.34700000000000003,0.425,0.7709999999999999,20,AL,96,66,3.95,162,162,40,50,1439.1,1490,683,632,182,356,1164,0.267,1.28,4,AL,162,1458,12954.0,6049,4318,1647,84,135,54,31,0.635,5,40,0.986,0.6859999999999999,1.0
361,2006.0,2,New York Yankees,AL,162,5651,930,1608,327,21,210,902,649,1053,139,35,0.285,0.363,0.461,0.8240000000000001,22,AL,97,65,4.41,162,162,43,60,1443.2,1463,767,708,170,496,1019,0.262,1.36,21,AL,162,1458,12993.0,6028,4331,1593,104,145,92,47,0.662,17,46,0.983,0.695,1.0
362,2006.0,3,Toronto Blue Jays,AL,162,5596,809,1591,348,27,199,778,514,906,65,33,0.284,0.348,0.46299999999999997,0.8109999999999999,23,AL,87,75,4.37,162,162,42,62,1428.1,1447,754,694,185,504,1076,0.262,1.37,13,AL,162,1458,12855.0,6096,4285,1712,99,157,130,32,0.802,15,53,0.9840000000000001,0.6920000000000001,0.0
363,2006.0,4,Cleveland Indians,AL,162,5619,870,1576,351,27,196,839,556,1204,55,23,0.28,0.349,0.457,0.8059999999999999,4,AL,78,84,4.41,162,162,24,47,1423.1,1583,782,698,166,429,948,0.282,1.41,25,AL,162,1458,12810.0,6057,4270,1669,118,165,128,34,0.79,7,46,0.981,0.675,0.0
364,2006.0,5,Chicago White Sox,AL,162,5657,868,1586,291,20,236,839,502,1056,93,48,0.28,0.342,0.46399999999999997,0.8059999999999999,14,AL,90,72,4.61,162,162,46,63,1449.0,1534,794,743,200,433,1012,0.271,1.36,7,AL,162,1458,13041.0,6092,4347,1655,90,145,116,34,0.773,13,51,0.985,0.6940000000000001,0.0
365,2006.0,6,Texas Rangers,AL,162,5659,835,1571,357,23,183,799,505,1061,53,24,0.278,0.33799999999999997,0.446,0.784,7,AL,80,82,4.6,162,162,42,65,1431.1,1558,784,731,162,496,972,0.278,1.44,11,AL,162,1458,12882.0,6140,4294,1748,98,174,67,40,0.626,11,34,0.9840000000000001,0.68,0.0
366,2006.0,7,Baltimore Orioles,AL,162,5610,768,1556,288,20,164,727,474,878,121,32,0.27699999999999997,0.33899999999999997,0.424,0.763,3,AL,70,92,5.35,162,162,35,56,1419.0,1579,899,843,216,613,1016,0.284,1.54,20,AL,162,1458,12771.0,5966,4257,1607,102,156,80,50,0.615,15,59,0.983,0.679,0.0
367,2006.0,8,Los Angeles Dodgers,NL,162,5628,820,1552,307,58,153,787,601,959,128,49,0.276,0.348,0.43200000000000005,0.7809999999999999,15,NL,88,74,4.23,162,162,40,61,1460.1,1524,751,686,152,492,1068,0.26899999999999996,1.38,23,NL,162,1458,13143.0,6293,4382,1796,115,174,110,38,0.743,7,54,0.982,0.6809999999999999,1.0
368,2006.0,9,Los Angeles Angels,AL,162,5609,766,1539,309,29,159,737,486,914,148,57,0.27399999999999997,0.33399999999999996,0.425,0.759,28,AL,89,73,4.04,162,162,50,63,1452.2,1410,732,652,158,471,1164,0.254,1.29,27,AL,162,1458,13074.0,6027,4358,1545,124,154,77,40,0.6579999999999999,8,85,0.9790000000000001,0.69,0.0
369,2006.0,10,Detroit Tigers,AL,162,5642,822,1548,294,40,203,785,430,1133,60,40,0.27399999999999997,0.32899999999999996,0.449,0.777,25,AL,95,67,3.84,162,162,46,62,1448.0,1420,675,618,160,489,1003,0.257,1.32,19,AL,162,1458,13032.0,6230,4344,1780,106,162,49,35,0.583,6,44,0.983,0.701,1.0
370,2006.0,11,Seattle Mariners,AL,162,5670,756,1540,266,42,172,703,404,974,106,37,0.272,0.325,0.424,0.7490000000000001,17,AL,78,84,4.6,162,162,47,67,1446.2,1500,792,739,183,560,1067,0.267,1.42,5,AL,162,1458,13020.0,6058,4340,1630,88,150,72,38,0.655,16,47,0.985,0.6890000000000001,0.0
371,2006.0,12,Kansas City Royals,AL,162,5589,757,1515,335,37,124,718,474,1040,65,34,0.271,0.332,0.41100000000000003,0.743,1,AL,62,100,5.65,162,162,35,66,1426.1,1648,971,896,213,637,904,0.292,1.6,12,AL,162,1458,12837.0,6035,4279,1658,98,189,58,30,0.659,10,85,0.9840000000000001,0.6759999999999999,0.0
372,2006.0,13,Atlanta Braves,NL,162,5583,849,1510,312,26,222,818,526,1169,52,35,0.27,0.337,0.455,0.7909999999999999,12,NL,79,83,4.6,162,162,38,67,1441.1,1529,805,736,183,572,1049,0.273,1.46,14,NL,162,1458,12972.0,6031,4324,1608,99,146,101,30,0.7709999999999999,8,39,0.9840000000000001,0.6859999999999999,0.0
373,2006.0,14,Colorado Rockies,NL,162,5562,813,1504,325,54,157,761,561,1108,85,50,0.27,0.341,0.433,0.774,9,NL,76,86,4.66,162,162,34,58,1447.1,1549,812,749,155,553,952,0.27699999999999997,1.45,6,NL,162,1458,13026.0,6249,4342,1816,91,190,99,42,0.7020000000000001,8,43,0.985,0.6829999999999999,0.0
374,2006.0,15,St. Louis Cardinals,NL,161,5522,781,1484,292,27,184,745,531,922,59,32,0.26899999999999996,0.337,0.431,0.769,16,NL,83,78,4.54,161,161,38,57,1429.2,1475,762,721,193,504,970,0.268,1.38,10,NL,161,1449,12867.0,6169,4289,1782,98,170,63,32,0.6629999999999999,8,35,0.9840000000000001,0.6970000000000001,1.0
375,2006.0,16,Boston Red Sox,AL,162,5619,820,1510,327,16,192,777,672,1056,51,23,0.26899999999999996,0.35100000000000003,0.435,0.7859999999999999,6,AL,86,76,4.83,162,162,46,69,1441.1,1570,825,773,181,509,1070,0.27899999999999997,1.44,1,AL,162,1458,12972.0,6052,4324,1662,66,174,108,23,0.8240000000000001,24,52,0.9890000000000001,0.679,0.0
376,2006.0,17,Chicago Cubs,NL,162,5587,716,1496,271,46,166,677,395,928,121,49,0.268,0.319,0.42200000000000004,0.741,27,NL,66,96,4.74,162,162,29,46,1439.0,1396,834,758,210,687,1250,0.255,1.45,22,NL,162,1458,12951.0,5903,4317,1480,106,122,118,39,0.752,12,68,0.982,0.6990000000000001,0.0
377,2006.0,18,Philadelphia Phillies,NL,162,5687,865,1518,294,41,216,823,626,1203,92,25,0.267,0.34700000000000003,0.447,0.794,10,NL,85,77,4.6,162,162,42,64,1460.1,1561,812,747,211,512,1138,0.275,1.42,17,NL,162,1458,13143.0,6170,4381,1685,104,153,94,35,0.7290000000000001,11,58,0.983,0.68,0.0
378,2006.0,19,Arizona Diamondbacks,NL,162,5645,773,1506,331,38,160,743,504,965,76,30,0.267,0.331,0.424,0.755,19,NL,76,86,4.48,162,162,34,54,1459.2,1503,788,727,168,536,1115,0.267,1.4,15,NL,162,1458,13137.0,6259,4379,1776,104,172,90,45,0.667,11,53,0.983,0.685,0.0
379,2006.0,20,New York Mets,NL,162,5558,834,1469,323,41,200,800,547,1071,146,35,0.264,0.33399999999999996,0.445,0.78,29,NL,97,65,4.15,162,162,43,58,1461.1,1402,731,674,180,527,1161,0.253,1.32,18,NL,162,1458,13152.0,6126,4384,1638,104,131,111,40,0.735,10,37,0.983,0.703,1.0
380,2006.0,21,Florida Marlins,NL,162,5502,758,1454,309,42,182,713,497,1249,110,58,0.264,0.331,0.435,0.7659999999999999,18,NL,78,84,4.37,162,162,41,68,1433.1,1465,772,696,166,622,1088,0.267,1.46,28,NL,162,1458,12900.0,6014,4300,1588,126,166,69,46,0.6,14,47,0.9790000000000001,0.684,0.0
381,2006.0,22,Pittsburgh Pirates,NL,162,5558,691,1462,286,17,141,656,459,1200,68,23,0.263,0.327,0.397,0.723,5,NL,67,95,4.52,162,162,39,60,1435.0,1545,797,720,156,620,1060,0.281,1.51,16,NL,162,1458,12915.0,6199,4305,1790,104,168,102,52,0.662,16,61,0.983,0.674,0.0
382,2006.0,23,San Diego Padres,NL,162,5576,731,1465,298,38,161,698,564,1104,123,31,0.263,0.332,0.41600000000000004,0.7490000000000001,30,NL,88,74,3.87,162,162,50,71,1463.2,1385,679,629,176,468,1097,0.249,1.27,8,NL,162,1458,13173.0,6079,4391,1596,92,139,150,26,0.852,11,34,0.985,0.713,1.0
383,2006.0,24,Washington Nationals,NL,162,5495,746,1437,322,22,164,695,594,1156,123,62,0.262,0.33799999999999997,0.418,0.7559999999999999,11,NL,71,91,5.03,162,162,32,55,1436.1,1535,872,803,193,584,960,0.27399999999999997,1.48,30,NL,162,1458,12927.0,5941,4309,1501,131,123,110,30,0.7859999999999999,11,47,0.978,0.6920000000000001,0.0
384,2006.0,25,Oakland Athletics,AL,162,5500,771,1429,266,22,175,735,650,976,61,20,0.26,0.34,0.41200000000000003,0.752,13,AL,93,69,4.21,162,162,54,74,1451.2,1525,727,679,162,529,1003,0.272,1.41,3,AL,162,1458,13065.0,6065,4355,1626,84,173,88,41,0.682,10,43,0.986,0.6890000000000001,1.0
385,2006.0,26,San Francisco Giants,NL,161,5472,746,1418,297,52,163,711,494,891,58,25,0.259,0.324,0.42200000000000004,0.746,24,NL,76,85,4.63,161,161,37,59,1429.2,1422,790,735,153,584,992,0.261,1.4,9,NL,161,1449,12867.0,5961,4289,1581,91,132,98,40,0.71,5,50,0.985,0.7,0.0
386,2006.0,27,Milwaukee Brewers,NL,162,5433,730,1400,301,20,180,695,502,1233,71,37,0.258,0.327,0.42,0.747,21,NL,75,87,4.82,162,162,43,67,1425.2,1454,833,763,177,514,1145,0.265,1.38,26,NL,162,1458,12831.0,5976,4277,1582,117,126,97,31,0.758,3,57,0.98,0.6859999999999999,0.0
387,2006.0,28,Cincinnati Reds,NL,162,5515,749,1419,291,12,217,718,614,1192,124,33,0.257,0.336,0.43200000000000005,0.768,8,NL,80,82,4.51,162,162,36,60,1445.2,1576,801,725,213,464,1053,0.278,1.41,29,NL,162,1458,13011.0,6064,4337,1599,128,139,50,35,0.588,9,40,0.9790000000000001,0.682,0.0
388,2006.0,29,Houston Astros,NL,162,5521,735,1407,275,27,174,708,585,1076,79,36,0.255,0.332,0.409,0.741,26,NL,82,80,4.08,162,162,42,60,1468.2,1425,719,666,182,480,1160,0.256,1.3,2,NL,162,1458,13218.0,6239,4406,1753,80,164,78,28,0.736,7,44,0.987,0.701,0.0
